,NCBI GeneID,Symbol,Description,Taxonomic Name,Common Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
0,3509526,AFUA_4G06890,14-alpha sterol demethylase Cyp51A,Aspergillus fumigatus Af293,,"7754,27607420943","0,126505532384213","0,0944737062537328","1,3390554621034","0,180552618116983","0,983303989306473"
1,3513640,AFUA_2G07680,L-ornithine N5-oxygenase SidA,Aspergillus fumigatus Af293,,"1037,04091134397","0,0870765268239704","0,205448911049773","0,423835426428106","0,671685839872763","0,999745536742339"
2,3511045,AFUA_5G09360,calcineurin catalytic subunit CnaA,Aspergillus fumigatus Af293,,"631,411154924424","-0,134959843506975","0,0546376494556147","-2,4700887547626","0,0135079533183817","0,78573286195045"
3,3508160,AFUA_6G09660,nonribosomal peptide synthase GliP,Aspergillus fumigatus Af293,,"52,3376450177105","0,10410250153326","0,184268481853715","0,5649501232441","0,572107689624786","0,999745536742339"
4,3508187,AFUA_6G09930,"bZIP transcription factor AP-1/Yap1, putative",Aspergillus fumigatus Af293,,"4518,10049519347","0,189426478879153","0,13997495128156","1,35328840728168","0,175963511244135","0,983303989306473"
5,3505356,AFUA_5G03490,nucleoside diphosphate kinase,Aspergillus fumigatus Af293,,"6109,43226164886","-0,191091845913568","0,146851789268678","-1,30125650402495","0,193170670165934","0,983303989306473"
6,3506605,AFUA_7G05620,"APSES transcription factor (MbpA), putative",Aspergillus fumigatus Af293,,"176,921218628669","0,0611837653075721","0,103764784742891","0,589639013458889","0,555432690182754","0,999745536742339"
7,3509030,AFUA_4G10330,CaaX farnesyltransferase beta subunit Ram1,Aspergillus fumigatus Af293,,"970,876562099698","-0,131186872607508","0,126534818839035","-1,03676500911888","0,299845386523536","0,986724280630184"
8,3509722,AFUA_4G10010,Hsp90 co-chaperone Cdc37,Aspergillus fumigatus Af293,,"7040,90998114251","0,176039726757993","0,219302368938435","0,802726060872658","0,422133086507147","0,986724280630184"
9,3510437,AFUA_1G12490,sexual development activator VeA,Aspergillus fumigatus Af293,,"1070,6035301489","0,121115101036234","0,132533800625508","0,913843113716033","0,360799288406359","0,986724280630184"
10,3511405,AFUA_5G08420,"high osmolarity signaling protein Sho1, putative",Aspergillus fumigatus Af293,,"1382,05908804491","0,145742145630131","0,117984103936896","1,23526933516469","0,216730282272965","0,983303989306473"
11,3511985,AFUA_3G08990,"cell surface protein, putative",Aspergillus fumigatus Af293,,"117,034586441191","-0,109566814569334","0,0843272477295995","-1,29930499950226","0,193839279306051","0,983303989306473"
12,3512323,AFUA_3G10000,cAMP-dependent protein kinase regulatory subunit PkaR,Aspergillus fumigatus Af293,,"911,114258108643","0,233031157966346","0,129315232693781","1,80203950541669","0,0715391902942298","0,957934667723399"
13,3513486,AFUA_2G12200,cAMP-dependent protein kinase catalytic subunit PkaC1,Aspergillus fumigatus Af293,,"794,539134527808","0,0930330769574436","0,113226894509783","0,821651758270252","0,411275122672954","0,986724280630184"
14,3509858,AFUA_1G14660,regulator of secondary metabolism LaeA,Aspergillus fumigatus Af293,,"377,316722913189","0,335055475417562","0,152487608284343","2,19726362808961","0,0280016236901024","0,889672937093815"
15,3510755,AFUA_5G09100,MAP kinase MpkC,Aspergillus fumigatus Af293,,"1728,01420703405","0,179220103125987","0,300170670457148","0,597060675025452","0,550466871849064","0,999745536742339"
16,3513229,AFUA_2G07900,APSES transcription factor StuA,Aspergillus fumigatus Af293,,"1378,90729975944","-0,115477210011699","0,136616148184589","-0,845267646220507","0,397961420842263","0,986724280630184"
17,3507334,AFUA_1G04830,transcription factor AbaA,Aspergillus fumigatus Af293,,"22,7817753464556","0,0188660224570628","0,209702300319619","0,089965739185064","0,928314440559282","0,999745536742339"
18,3510052,AFUA_1G16590,C2H2 type conidiation transcription factor BrlA,Aspergillus fumigatus Af293,,"85,3621945364309","0,452675874745927","0,251207591875284","1,80199918070416","0,0715455344642631","0,957934667723399"
